label,area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length
35,74.0,323.2972972972973,185.86486486486487,31.31370849898476,12.358624879108847,7.692831579817746
36,49.0,326.9795918367347,52.89795918367347,24.48528137423857,9.679714728453094,6.4781630365756175
37,17.0,326.05882352941177,109.0,13.65685424949238,5.1816218144783335,4.383272648232879
38,30.0,329.1666666666667,61.5,19.485281374238568,8.580097485923941,4.597551814563621
39,388.0,339.86082474226805,108.45103092783505,77.698484809835,28.381550169885045,17.715830959968784
40,386.0,338.98445595854923,170.6139896373057,75.698484809835,27.87651206920957,17.872148706354416
41,76.0,338.5,129.77631578947367,31.556349186104043,12.744822179098286,7.659222574690543
42,228.0,343.37280701754383,25.280701754385966,54.14213562373095,18.814144504585546,15.612062396134247
43,19.0,342.36842105263156,144.0,13.65685424949238,5.49275196357403,4.361920651150207
44,18.0,344.1111111111111,136.88888888888889,13.071067811865474,5.929628472945037,3.7712361663282534
45,41.0,347.6829268292683,209.41463414634146,21.899494936611664,8.098547198753685,6.45476408806372
46,30.0,352.8666666666667,136.36666666666667,18.485281374238568,7.713855342440117,5.104985817840488
47,43.0,353.5348837209302,152.48837209302326,23.31370849898476,9.533809190233622,5.824264615488976
48,63.0,355.23809523809524,197.4126984126984,28.14213562373095,11.129188177022275,7.285633118397979
49,77.0,361.2987012987013,285.4415584415584,32.970562748477136,13.518895831357346,7.594690732176274
50,25.0,364.04,123.8,18.48528137423857,8.187658704107417,3.9365778215417064
51,37.0,363.2432432432432,153.8108108108108,20.485281374238568,7.668167378476755,6.256141887784477
52,336.0,370.48511904761904,365.39285714285717,66.8700576850888,23.26019835175708,18.514209572207754
53,12.0,366.5,165.66666666666666,10.242640687119284,4.464216783173839,3.409739589526534
54,188.0,372.4840425531915,268.50531914893617,50.97056274847714,18.21083055781299,13.410834618378061
55,41.0,370.0487804878049,14.463414634146341,21.899494936611667,9.000820131694327,5.809906784949908
56,107.0,373.1121495327103,26.635514018691588,37.55634918610404,12.193838022445584,11.360380269400348
57,118.0,372.5762711864407,139.61864406779662,40.14213562373095,14.56229843497521,10.523298390677935
58,47.0,373.5531914893617,283.8936170212766,24.485281374238568,10.723606486142863,5.900887251812461
59,40.0,380.475,15.575,23.48528137423857,8.96045695062771,6.100017314397358
60,71.0,384.4366197183099,286.09859154929575,29.31370849898476,11.166382701735083,8.173763488036089
61,103.0,389.41747572815535,33.23300970873787,37.55634918610404,14.167045455583807,9.568692754450348
62,56.0,387.30357142857144,261.17857142857144,24.727922061357855,9.155499514256386,7.7583590253931956
63,104.0,392.13461538461536,6.884615384615385,36.384776310850235,13.712001088251283,9.787019969510956
64,47.0,389.9574468085106,141.72340425531914,24.65685424949238,8.929622765373546,7.076200348637171
65,38.0,391.42105263157896,209.5,22.14213562373095,8.97189061870104,5.490200163895456
66,61.0,392.26229508196724,185.327868852459,28.14213562373095,11.249157781168066,6.962166880875865
